,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Other Payable,90000000.0,118000000.0,91000000.0,25000000.0
Total Tax Payable,1664000000.0,1220000000.0,1115000000.0,1314000000.0
Accounts Payable,5396000000.0,4871000000.0,4891000000.0,3371000000.0
Total Assets,88803000000.0,82288000000.0,81249000000.0,64361000000.0
Total Non Current Assets,46733000000.0,44059000000.0,44793000000.0,38212000000.0
Other Non Current Assets,2684000000.0,,,
Defined Pension Benefit,269000000.0,239000000.0,201000000.0,70000000.0
Non Current Deferred Taxes Assets,1942000000.0,1720000000.0,1895000000.0,1694000000.0
Financial Assets,41000000.0,167000000.0,95000000.0,56000000.0
Long Term Equity Investment,432000000.0,542000000.0,475000000.0,1396000000.0
Investmentsin Joint Venturesat Cost,248000000.0,262000000.0,205000000.0,165000000.0
Investments In Other Ventures Under Equity Method,184000000.0,280000000.0,270000000.0,1231000000.0
Investmentsin Subsidiariesat Cost,0.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,29559000000.0,29622000000.0,31417000000.0,25921000000.0
Other Intangible Assets,3929000000.0,4553000000.0,5159000000.0,3441000000.0
Goodwill,25630000000.0,25069000000.0,26258000000.0,22480000000.0
Net PPE,14490000000.0,11769000000.0,10710000000.0,9075000000.0
Accumulated Depreciation,-14835000000.0,-13627000000.0,-13170000000.0,-12332000000.0
Gross PPE,29325000000.0,25396000000.0,23880000000.0,21407000000.0
Construction In Progress,2568000000.0,2090000000.0,1089000000.0,475000000.0
Other Properties,12487000000.0,10988000000.0,10922000000.0,9824000000.0
Machinery Furniture Equipment,10253000000.0,8693000000.0,8336000000.0,8177000000.0
Buildings And Improvements,4017000000.0,3625000000.0,3533000000.0,2931000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,42070000000.0,38229000000.0,36456000000.0,26149000000.0
Other Current Assets,-1000000.0,,,
Hedging Assets Current,153000000.0,314000000.0,605000000.0,458000000.0
Assets Held For Sale Current,47000000.0,59000000.0,100000000.0,25000000.0
Prepaid Assets,1719000000.0,1232000000.0,1031000000.0,692000000.0
Inventory,14413000000.0,14268000000.0,14201000000.0,10174000000.0
Finished Goods,5363000000.0,5535000000.0,5689000000.0,4155000000.0
Work In Process,4597000000.0,3871000000.0,3679000000.0,2342000000.0
Raw Materials,4453000000.0,4862000000.0,4833000000.0,3677000000.0
Other Receivables,6314000000.0,4968000000.0,5382000000.0,3535000000.0
Taxes Receivable,1578000000.0,1249000000.0,763000000.0,883000000.0
Accounts Receivable,10034000000.0,10282000000.0,9717000000.0,6738000000.0
Allowance For Doubtful Accounts Receivable,-549000000.0,-470000000.0,-495000000.0,-316000000.0
Gross Accounts Receivable,10584000000.0,10752000000.0,10212000000.0,7054000000.0
Cash Cash Equivalents And Short Term Investments,7812000000.0,5857000000.0,4656000000.0,3641000000.0
Other Short Term Investments,443000000.0,722000000.0,304000000.0,285000000.0
Cash And Cash Equivalents,7369000000.0,5135000000.0,4352000000.0,3356000000.0
Cash Financial,7369000000.0,5135000000.0,4352000000.0,3356000000.0
