,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Long Term Equity Investment,954000000.0,926000000.0,832000000.0,580000000.0
Investmentsin Associatesat Cost,954000000.0,926000000.0,,
Goodwill And Other Intangible Assets,515000000.0,918000000.0,487000000.0,543000000.0
Other Intangible Assets,353000000.0,413000000.0,243000000.0,261000000.0
Goodwill,162000000.0,505000000.0,244000000.0,282000000.0
Net PPE,7489000000.0,7645000000.0,7593000000.0,7703000000.0
Accumulated Depreciation,-11249000000.0,-10777000000.0,-10040000000.0,-12824000000.0
Gross PPE,18738000000.0,18422000000.0,17633000000.0,20527000000.0
Construction In Progress,1172000000.0,745000000.0,454000000.0,394000000.0
Other Properties,507000000.0,521000000.0,811000000.0,575000000.0
Machinery Furniture Equipment,11215000000.0,11089000000.0,10909000000.0,13421000000.0
Buildings And Improvements,3428000000.0,3355000000.0,3041000000.0,3459000000.0
Land And Improvements,2416000000.0,2712000000.0,2418000000.0,2678000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4716000000.0,5344000000.0,5801000000.0,4509000000.0
Hedging Assets Current,9000000.0,42000000.0,66000000.0,32000000.0
Assets Held For Sale Current,0.0,0.0,514000000.0,0.0
Prepaid Assets,85000000.0,66000000.0,63000000.0,55000000.0
Inventory,1585000000.0,1480000000.0,1747000000.0,1423000000.0
Inventories Adjustments Allowances,-20000000.0,-25000000.0,-40000000.0,-5000000.0
Other Inventories,26000000.0,30000000.0,25000000.0,23000000.0
Finished Goods,817000000.0,790000000.0,943000000.0,680000000.0
Work In Process,73000000.0,62000000.0,84000000.0,97000000.0
Raw Materials,689000000.0,623000000.0,735000000.0,628000000.0
Other Receivables,317000000.0,349000000.0,279000000.0,303000000.0
Taxes Receivable,31000000.0,31000000.0,11000000.0,17000000.0
Accounts Receivable,668000000.0,912000000.0,1204000000.0,1149000000.0
Allowance For Doubtful Accounts Receivable,-20000000.0,-27000000.0,-32000000.0,-26000000.0
Gross Accounts Receivable,688000000.0,939000000.0,1236000000.0,1175000000.0
Cash Cash Equivalents And Short Term Investments,2021000000.0,2464000000.0,1917000000.0,1530000000.0
Other Short Term Investments,22000000.0,,,49000000.0
Cash And Cash Equivalents,1999000000.0,2464000000.0,1917000000.0,1481000000.0
